CustomerID,Recency_raw,Frequency_raw,Monetary_raw,Recency,Frequency,Monetary,KMeans_Cluster,Cluster,Segment
17274,34,1,107.82,34.0,1.0,107.82,9,1,VIP Big Spenders
17277,227,2,1065.3500000000001,227.0,2.0,1065.3500000000001,4,1,VIP Big Spenders
17278,240,1,246.04,240.0,1.0,246.04,7,1,VIP Big Spenders
17279,57,1,187.82999999999998,57.0,1.0,187.82999999999998,9,1,VIP Big Spenders
17282,129,3,1685.46,129.0,3.0,1685.46,4,0,Loyal Frequent Buyers
17284,59,6,1647.48,59.0,6.0,1647.48,3,0,Loyal Frequent Buyers
17286,21,1,151.37,21.0,1.0,151.37,9,1,VIP Big Spenders
17287,25,7,1049.06,25.0,7.0,1049.06,8,0,Loyal Frequent Buyers
17288,8,7,1417.63,8.0,7.0,1417.63,2,0,Loyal Frequent Buyers
17289,31,3,931.02,31.0,3.0,931.02,8,0,Loyal Frequent Buyers
17290,3,2,513.01,3.0,2.0,513.01,0,0,Loyal Frequent Buyers
17291,307,1,550.8000000000001,307.0,1.0,550.8000000000001,7,1,VIP Big Spenders
17293,7,9,1854.06,7.0,9.0,1854.06,2,0,Loyal Frequent Buyers
17295,28,3,547.0,28.0,3.0,547.0,8,0,Loyal Frequent Buyers
17297,16,1,128.18,16.0,1.0,128.18,9,1,VIP Big Spenders
17298,100,2,498.42,100.0,2.0,498.42,4,1,VIP Big Spenders
17299,11,4,656.61,11.0,4.0,656.61,8,0,Loyal Frequent Buyers
17301,20,1,163.24,20.0,1.0,163.24,9,1,VIP Big Spenders
17302,14,5,1135.63,14.0,5.0,1135.63,2,0,Loyal Frequent Buyers
17303,360,1,250.04,360.0,1.0,250.04,7,1,VIP Big Spenders
17306,10,19,8631.31,10.0,19.0,8631.31,5,0,Loyal Frequent Buyers
17309,94,1,82.75,94.0,1.0,82.75,6,1,VIP Big Spenders
17311,77,2,1384.85,77.0,2.0,1384.85,8,1,VIP Big Spenders
17312,138,3,644.3,138.0,3.0,644.3,4,1,VIP Big Spenders
17313,30,1,2328.84,30.0,1.0,2328.84,1,1,VIP Big Spenders
17314,24,8,2527.92,24.0,8.0,2527.92,3,0,Loyal Frequent Buyers
17315,1,38,6281.23,1.0,30.0,6281.23,5,0,Loyal Frequent Buyers
17317,45,3,2600.34,45.0,3.0,2600.34,3,0,Loyal Frequent Buyers
17320,99,3,1200.6200000000001,99.0,3.0,1200.6200000000001,4,0,Loyal Frequent Buyers
17321,7,2,657.16,7.0,2.0,657.16,0,0,Loyal Frequent Buyers
17323,14,7,906.52,14.0,7.0,906.52,2,0,Loyal Frequent Buyers
17324,17,4,986.48,17.0,4.0,986.48,8,0,Loyal Frequent Buyers
17325,279,1,96.8,279.0,1.0,96.8,6,1,VIP Big Spenders
17329,13,2,523.11,13.0,2.0,523.11,0,0,Loyal Frequent Buyers
17330,22,2,363.9,22.0,2.0,363.9,0,1,VIP Big Spenders
17331,123,1,175.2,123.0,1.0,175.2,6,1,VIP Big Spenders
17333,85,1,494.25,85.0,1.0,494.25,1,1,VIP Big Spenders
17334,301,2,307.02,301.0,2.0,307.02,4,1,VIP Big Spenders
17337,150,4,1981.06,150.0,4.0,1981.06,3,0,Loyal Frequent Buyers
17338,16,8,6493.54,16.0,8.0,6493.54,5,0,Loyal Frequent Buyers
17339,93,2,243.36,93.0,2.0,243.36,4,1,VIP Big Spenders
17340,29,11,12353.29,29.0,11.0,12353.29,5,0,Loyal Frequent Buyers
17341,156,3,682.29,156.0,3.0,682.29,4,1,VIP Big Spenders
17343,354,1,193.64,354.0,1.0,193.64,7,1,VIP Big Spenders
17344,45,1,157.62,45.0,1.0,157.62,9,1,VIP Big Spenders
17345,14,4,519.6899999999999,14.0,4.0,519.6899999999999,8,0,Loyal Frequent Buyers
17346,3,15,2622.88,3.0,15.0,2622.88,5,0,Loyal Frequent Buyers
17347,85,1,228.96,85.0,1.0,228.96,1,1,VIP Big Spenders
17348,14,5,1156.6,14.0,5.0,1156.6,2,0,Loyal Frequent Buyers
17349,178,1,98.25,178.0,1.0,98.25,6,1,VIP Big Spenders
17350,7,4,1281.32,7.0,4.0,1281.32,2,0,Loyal Frequent Buyers
17351,35,3,587.15,35.0,3.0,587.15,8,0,Loyal Frequent Buyers
17353,128,2,1740.0,128.0,2.0,1740.0,4,1,VIP Big Spenders
17354,50,1,1393.06,50.0,1.0,1393.06,1,1,VIP Big Spenders
17356,311,1,178.22,311.0,1.0,178.22,6,1,VIP Big Spenders
17357,23,2,384.39,23.0,2.0,384.39,0,1,VIP Big Spenders
17358,302,2,360.81,302.0,2.0,360.81,4,1,VIP Big Spenders
17359,10,1,127.86,10.0,1.0,127.86,9,1,VIP Big Spenders
17360,16,3,568.24,16.0,3.0,568.24,0,0,Loyal Frequent Buyers
17361,48,3,488.2,48.0,3.0,488.2,8,1,VIP Big Spenders
17362,238,2,312.23,238.0,2.0,312.23,4,1,VIP Big Spenders
17364,0,11,4462.68,0.0,11.0,4462.68,5,0,Loyal Frequent Buyers
17365,12,8,4767.36,12.0,8.0,4767.36,5,0,Loyal Frequent Buyers
17367,237,1,167.55,237.0,1.0,167.55,6,1,VIP Big Spenders
17368,22,8,1878.87,22.0,8.0,1878.87,3,0,Loyal Frequent Buyers
17370,72,4,446.18,72.0,4.0,446.18,4,1,VIP Big Spenders
17371,16,3,418.4,16.0,3.0,418.4,0,0,Loyal Frequent Buyers
17372,40,8,1337.18,40.0,8.0,1337.18,3,0,Loyal Frequent Buyers
17373,39,4,646.92,39.0,4.0,646.92,8,0,Loyal Frequent Buyers
17374,218,2,495.77,218.0,2.0,495.77,4,1,VIP Big Spenders
17375,198,3,400.1,198.0,3.0,400.1,4,1,VIP Big Spenders
17376,70,2,203.2,70.0,2.0,203.2,9,1,VIP Big Spenders
17377,23,20,4058.32,23.0,20.0,4058.32,5,0,Loyal Frequent Buyers
17379,10,1,389.71999999999997,10.0,1.0,389.71999999999997,9,1,VIP Big Spenders
17381,8,29,20275.61,8.0,29.0,19780.487800000003,5,0,Loyal Frequent Buyers
17382,64,1,65.4,64.0,1.0,65.4,9,1,VIP Big Spenders
17383,3,1,193.39000000000001,3.0,1.0,193.39000000000001,9,1,VIP Big Spenders
17384,18,2,336.4,18.0,2.0,336.4,0,1,VIP Big Spenders
17385,14,1,256.11,14.0,1.0,256.11,9,1,VIP Big Spenders
17386,7,6,2686.42,7.0,6.0,2686.42,2,0,Loyal Frequent Buyers
17387,19,2,746.81,19.0,2.0,746.81,0,0,Loyal Frequent Buyers
17388,77,4,1259.56,77.0,4.0,1259.56,3,0,Loyal Frequent Buyers
17389,0,34,31833.68,0.0,30.0,19780.487800000003,5,0,Loyal Frequent Buyers
17391,163,2,508.8,163.0,2.0,508.8,4,1,VIP Big Spenders
17392,306,2,417.27,306.0,2.0,417.27,4,1,VIP Big Spenders
17394,218,1,203.86999999999998,218.0,1.0,203.86999999999998,7,1,VIP Big Spenders
17396,38,8,7330.8,38.0,8.0,7330.8,3,0,Loyal Frequent Buyers
17397,21,2,681.41,21.0,2.0,681.41,0,0,Loyal Frequent Buyers
17398,114,3,653.38,114.0,3.0,653.38,4,1,VIP Big Spenders
17400,125,5,2097.84,125.0,5.0,2097.84,3,0,Loyal Frequent Buyers
17402,4,13,2633.85,4.0,13.0,2633.85,5,0,Loyal Frequent Buyers
17403,35,1,263.92,35.0,1.0,263.92,9,1,VIP Big Spenders
17404,3,15,31906.82,3.0,15.0,19780.487800000003,5,0,Loyal Frequent Buyers
17405,0,3,1031.41,0.0,3.0,1031.41,2,0,Loyal Frequent Buyers
17406,332,3,2184.42,332.0,3.0,2184.42,4,1,VIP Big Spenders
17408,162,1,32.65,162.0,1.0,32.65,6,1,VIP Big Spenders
17409,184,2,771.85,184.0,2.0,771.85,4,1,VIP Big Spenders
17410,15,5,1214.72,15.0,5.0,1214.72,2,0,Loyal Frequent Buyers
17411,11,3,778.94,11.0,3.0,778.94,0,0,Loyal Frequent Buyers
17412,2,7,1258.06,2.0,7.0,1258.06,2,0,Loyal Frequent Buyers
17414,43,2,778.0,43.0,2.0,778.0,8,1,VIP Big Spenders
17415,79,1,507.84,79.0,1.0,507.84,1,1,VIP Big Spenders
17416,29,7,6893.42,29.0,7.0,6893.42,3,0,Loyal Frequent Buyers
17418,41,2,463.46000000000004,41.0,2.0,463.46000000000004,8,1,VIP Big Spenders
17419,10,12,4226.57,10.0,12.0,4226.57,5,0,Loyal Frequent Buyers
17420,49,3,598.83,49.0,3.0,598.83,8,0,Loyal Frequent Buyers
17422,15,6,1979.37,15.0,6.0,1979.37,2,0,Loyal Frequent Buyers
17423,45,2,698.41,45.0,2.0,698.41,8,1,VIP Big Spenders
17425,18,2,759.17,18.0,2.0,759.17,0,0,Loyal Frequent Buyers
17426,7,6,5037.26,7.0,6.0,5037.26,5,0,Loyal Frequent Buyers
17427,71,1,100.8,71.0,1.0,100.8,9,1,VIP Big Spenders
17428,0,28,17256.85,0.0,28.0,17256.85,5,0,Loyal Frequent Buyers
17429,127,3,524.9200000000001,127.0,3.0,524.9200000000001,4,1,VIP Big Spenders
17430,32,2,265.76,32.0,2.0,265.76,0,1,VIP Big Spenders
17431,312,1,403.3,312.0,1.0,403.3,7,1,VIP Big Spenders
17432,17,2,365.76,17.0,2.0,365.76,0,1,VIP Big Spenders
17433,87,1,303.15999999999997,87.0,1.0,303.15999999999997,1,1,VIP Big Spenders
17434,1,7,2373.82,1.0,7.0,2373.82,2,0,Loyal Frequent Buyers
17436,1,2,216.29999999999998,1.0,2.0,216.29999999999998,0,0,Loyal Frequent Buyers
17438,253,1,388.45000000000005,253.0,1.0,388.45000000000005,7,1,VIP Big Spenders
17440,156,3,186.42000000000002,156.0,3.0,186.42000000000002,4,1,VIP Big Spenders
17442,36,6,2248.56,36.0,6.0,2248.56,3,0,Loyal Frequent Buyers
17443,219,1,534.24,219.0,1.0,534.24,7,1,VIP Big Spenders
17444,147,3,2940.04,147.0,3.0,2940.04,3,0,Loyal Frequent Buyers
17446,176,2,120.9,176.0,2.0,120.9,6,1,VIP Big Spenders
17447,39,2,541.53,39.0,2.0,541.53,8,1,VIP Big Spenders
17449,1,7,2519.21,1.0,7.0,2519.21,2,0,Loyal Frequent Buyers
17450,7,46,194390.79,7.0,30.0,19780.487800000003,5,0,Loyal Frequent Buyers
17451,0,7,1721.4,0.0,7.0,1721.4,2,0,Loyal Frequent Buyers
17453,17,2,486.71999999999997,17.0,2.0,486.71999999999997,0,1,VIP Big Spenders
17454,191,4,517.53,191.0,4.0,517.53,4,1,VIP Big Spenders
17455,203,1,131.7,203.0,1.0,131.7,6,1,VIP Big Spenders
17456,364,1,249.86,364.0,1.0,249.86,7,1,VIP Big Spenders
17457,126,5,1737.7,126.0,5.0,1737.7,3,0,Loyal Frequent Buyers
17458,14,1,316.5,14.0,1.0,316.5,9,1,VIP Big Spenders
17459,42,2,657.3,42.0,2.0,657.3,8,1,VIP Big Spenders
17460,93,6,622.4300000000001,93.0,6.0,622.4300000000001,8,0,Loyal Frequent Buyers
17461,22,3,735.82,22.0,3.0,735.82,8,0,Loyal Frequent Buyers
17462,59,2,675.69,59.0,2.0,675.69,8,1,VIP Big Spenders
17463,15,5,1875.86,15.0,5.0,1875.86,2,0,Loyal Frequent Buyers
17464,157,1,289.96000000000004,157.0,1.0,289.96000000000004,7,1,VIP Big Spenders
17466,9,2,763.28,9.0,2.0,763.28,0,0,Loyal Frequent Buyers
17468,9,2,137.0,9.0,2.0,137.0,0,1,VIP Big Spenders
17469,15,5,1870.97,15.0,5.0,1870.97,2,0,Loyal Frequent Buyers
17470,44,5,1125.07,44.0,5.0,1125.07,8,0,Loyal Frequent Buyers
17472,190,3,697.54,190.0,3.0,697.54,4,1,VIP Big Spenders
17475,78,1,194.37,78.0,1.0,194.37,9,1,VIP Big Spenders
17480,77,1,511.82,77.0,1.0,511.82,1,1,VIP Big Spenders
17481,3,4,1255.59,3.0,4.0,1255.59,2,0,Loyal Frequent Buyers
17483,64,3,414.04,64.0,3.0,414.04,4,1,VIP Big Spenders
17486,260,1,396.87,260.0,1.0,396.87,7,1,VIP Big Spenders
17489,58,2,376.64,58.0,2.0,376.64,4,1,VIP Big Spenders
17490,0,7,2092.32,0.0,7.0,2092.32,2,0,Loyal Frequent Buyers
17491,0,10,3558.87,0.0,10.0,3558.87,5,0,Loyal Frequent Buyers
17492,247,1,374.57,247.0,1.0,374.57,7,1,VIP Big Spenders
17495,7,2,497.56,7.0,2.0,497.56,0,0,Loyal Frequent Buyers
17496,358,1,271.05,358.0,1.0,271.05,7,1,VIP Big Spenders
17498,75,1,272.22,75.0,1.0,272.22,1,1,VIP Big Spenders
17499,289,1,622.88,289.0,1.0,622.88,7,1,VIP Big Spenders
17500,16,3,1138.0,16.0,3.0,1138.0,8,0,Loyal Frequent Buyers
17501,220,2,288.6,220.0,2.0,288.6,4,1,VIP Big Spenders
17502,8,4,689.1,8.0,4.0,689.1,2,0,Loyal Frequent Buyers
17503,2,2,558.96,2.0,2.0,558.96,0,0,Loyal Frequent Buyers
17504,205,9,2997.0299999999997,205.0,9.0,2997.0299999999997,3,0,Loyal Frequent Buyers
17505,161,2,1145.84,161.0,2.0,1145.84,4,1,VIP Big Spenders
17506,75,1,302.2,75.0,1.0,302.2,1,1,VIP Big Spenders
17507,261,2,605.58,261.0,2.0,605.58,4,1,VIP Big Spenders
17508,280,1,387.31,280.0,1.0,387.31,7,1,VIP Big Spenders
17509,57,8,6083.64,57.0,8.0,6083.64,3,0,Loyal Frequent Buyers
17510,24,1,308.48,24.0,1.0,308.48,9,1,VIP Big Spenders
17511,2,31,91062.38,2.0,30.0,19780.487800000003,5,0,Loyal Frequent Buyers
17512,28,10,2924.9900000000002,28.0,10.0,2924.9900000000002,3,0,Loyal Frequent Buyers
17513,71,1,513.2,71.0,1.0,513.2,1,1,VIP Big Spenders
17514,127,1,208.65,127.0,1.0,208.65,6,1,VIP Big Spenders
17515,30,4,639.02,30.0,4.0,639.02,8,0,Loyal Frequent Buyers
17516,14,5,764.88,14.0,5.0,764.88,8,0,Loyal Frequent Buyers
17517,308,1,153.94,308.0,1.0,153.94,6,1,VIP Big Spenders
17519,16,6,1844.02,16.0,6.0,1844.02,2,0,Loyal Frequent Buyers
17520,53,1,546.81,53.0,1.0,546.81,1,1,VIP Big Spenders
17521,29,3,723.2099999999999,29.0,3.0,723.2099999999999,8,0,Loyal Frequent Buyers
17522,1,5,1070.71,1.0,5.0,1070.71,2,0,Loyal Frequent Buyers
17523,10,4,652.74,10.0,4.0,652.74,8,0,Loyal Frequent Buyers
17524,360,1,145.0,360.0,1.0,145.0,6,1,VIP Big Spenders
17525,359,1,422.70000000000005,359.0,1.0,422.70000000000005,7,1,VIP Big Spenders
17526,4,4,1195.8999999999999,4.0,4.0,1195.8999999999999,2,0,Loyal Frequent Buyers
17527,53,4,939.37,53.0,4.0,939.37,8,0,Loyal Frequent Buyers
17528,0,8,3628.5,0.0,8.0,3628.5,5,0,Loyal Frequent Buyers
17530,0,10,2367.12,0.0,10.0,2367.12,2,0,Loyal Frequent Buyers
17531,189,1,296.7,189.0,1.0,296.7,7,1,VIP Big Spenders
17534,53,1,223.36,53.0,1.0,223.36,9,1,VIP Big Spenders
17535,279,1,164.4,279.0,1.0,164.4,6,1,VIP Big Spenders
17536,176,1,76.5,176.0,1.0,76.5,6,1,VIP Big Spenders
17537,29,2,887.67,29.0,2.0,887.67,8,0,Loyal Frequent Buyers
17538,25,1,98.42,25.0,1.0,98.42,9,1,VIP Big Spenders
17540,24,2,578.9,24.0,2.0,578.9,0,1,VIP Big Spenders
17542,269,1,170.75,269.0,1.0,170.75,6,1,VIP Big Spenders
17545,42,3,642.32,42.0,3.0,642.32,8,0,Loyal Frequent Buyers
17548,233,1,103.3,233.0,1.0,103.3,6,1,VIP Big Spenders
17549,23,2,148.86,23.0,2.0,148.86,9,1,VIP Big Spenders
17550,196,3,267.16,196.0,3.0,267.16,4,1,VIP Big Spenders
17551,358,1,290.34,358.0,1.0,290.34,7,1,VIP Big Spenders
17552,59,4,930.41,59.0,4.0,930.41,8,0,Loyal Frequent Buyers
17553,129,1,1487.6,129.0,1.0,1487.6,1,1,VIP Big Spenders
17554,0,5,1952.45,0.0,5.0,1952.45,2,0,Loyal Frequent Buyers
17555,19,2,480.31,19.0,2.0,480.31,0,1,VIP Big Spenders
17556,205,1,157.9,205.0,1.0,157.9,6,1,VIP Big Spenders
17557,13,3,541.46,13.0,3.0,541.46,0,0,Loyal Frequent Buyers
17560,94,4,854.95,94.0,4.0,854.95,4,0,Loyal Frequent Buyers
17561,18,1,165.12,18.0,1.0,165.12,9,1,VIP Big Spenders
17562,13,7,1122.38,13.0,7.0,1122.38,2,0,Loyal Frequent Buyers
17564,23,3,454.01,23.0,3.0,454.01,8,0,Loyal Frequent Buyers
17566,7,2,869.77,7.0,2.0,869.77,0,0,Loyal Frequent Buyers
17567,6,8,4331.48,6.0,8.0,4331.48,5,0,Loyal Frequent Buyers
17569,331,1,344.14,331.0,1.0,344.14,7,1,VIP Big Spenders
17571,49,4,1425.67,49.0,4.0,1425.67,8,0,Loyal Frequent Buyers
17572,70,4,226.75000000000003,70.0,4.0,226.75000000000003,4,1,VIP Big Spenders
17573,28,3,380.6,28.0,3.0,380.6,8,0,Loyal Frequent Buyers
17574,242,1,185.65,242.0,1.0,185.65,6,1,VIP Big Spenders
17576,7,19,3564.83,7.0,19.0,3564.83,5,0,Loyal Frequent Buyers
17578,217,1,143.45999999999998,217.0,1.0,143.45999999999998,6,1,VIP Big Spenders
17579,4,3,448.90000000000003,4.0,3.0,448.90000000000003,0,0,Loyal Frequent Buyers
17580,252,3,215.72,252.0,3.0,215.72,4,1,VIP Big Spenders
17581,0,25,11025.24,0.0,25.0,11025.24,5,0,Loyal Frequent Buyers
17582,235,1,175.27,235.0,1.0,175.27,6,1,VIP Big Spenders
17584,6,2,1242.3,6.0,2.0,1242.3,0,0,Loyal Frequent Buyers
17585,108,4,1116.68,108.0,4.0,1116.68,4,0,Loyal Frequent Buyers
17588,99,3,1240.2,99.0,3.0,1240.2,4,0,Loyal Frequent Buyers
17589,59,4,2404.17,59.0,4.0,2404.17,3,0,Loyal Frequent Buyers
17590,1,3,1468.02,1.0,3.0,1468.02,2,0,Loyal Frequent Buyers
17591,72,7,2203.67,72.0,7.0,2203.67,3,0,Loyal Frequent Buyers
17593,3,5,3923.86,3.0,5.0,3923.86,2,0,Loyal Frequent Buyers
17594,84,2,993.18,84.0,2.0,993.18,4,1,VIP Big Spenders
17595,11,2,386.69,11.0,2.0,386.69,0,1,VIP Big Spenders
17596,22,7,2806.69,22.0,7.0,2806.69,3,0,Loyal Frequent Buyers
17597,213,1,2044.3700000000001,213.0,1.0,2044.3700000000001,7,1,VIP Big Spenders
17600,17,1,161.67000000000002,17.0,1.0,161.67000000000002,9,1,VIP Big Spenders
17601,238,1,116.00999999999999,238.0,1.0,116.00999999999999,6,1,VIP Big Spenders
17602,1,6,5054.42,1.0,6.0,5054.42,5,0,Loyal Frequent Buyers
17603,77,1,394.72,77.0,1.0,394.72,1,1,VIP Big Spenders
17604,216,2,309.36,216.0,2.0,309.36,4,1,VIP Big Spenders
17608,32,2,191.99,32.0,2.0,191.99,9,1,VIP Big Spenders
17609,40,5,1105.78,40.0,5.0,1105.78,8,0,Loyal Frequent Buyers
17611,6,15,3961.12,6.0,15.0,3961.12,5,0,Loyal Frequent Buyers
17612,52,6,2048.45,52.0,6.0,2048.45,3,0,Loyal Frequent Buyers
17613,22,14,4544.55,22.0,14.0,4544.55,5,0,Loyal Frequent Buyers
17614,56,1,386.32,56.0,1.0,386.32,1,1,VIP Big Spenders
17615,129,3,329.6,129.0,3.0,329.6,4,1,VIP Big Spenders
17616,173,3,571.1999999999999,173.0,3.0,571.1999999999999,4,1,VIP Big Spenders
17618,5,3,930.28,5.0,3.0,930.28,0,0,Loyal Frequent Buyers
17619,311,1,214.37,311.0,1.0,214.37,7,1,VIP Big Spenders
17620,59,1,81.44,59.0,1.0,81.44,9,1,VIP Big Spenders
17621,20,3,1379.9,20.0,3.0,1379.9,8,0,Loyal Frequent Buyers
17623,32,1,527.0500000000001,32.0,1.0,527.0500000000001,1,1,VIP Big Spenders
17624,14,2,843.48,14.0,2.0,843.48,0,0,Loyal Frequent Buyers
17625,17,4,2020.4,17.0,4.0,2020.4,2,0,Loyal Frequent Buyers
17628,80,1,75.75,80.0,1.0,75.75,6,1,VIP Big Spenders
17629,5,8,1814.12,5.0,8.0,1814.12,2,0,Loyal Frequent Buyers
17630,169,2,503.59999999999997,169.0,2.0,503.59999999999997,4,1,VIP Big Spenders
17631,1,3,528.33,1.0,3.0,528.33,0,0,Loyal Frequent Buyers
17633,30,4,1324.84,30.0,4.0,1324.84,8,0,Loyal Frequent Buyers
17634,35,9,2358.59,35.0,9.0,2358.59,3,0,Loyal Frequent Buyers
17636,18,1,285.56,18.0,1.0,285.56,9,1,VIP Big Spenders
17637,30,2,547.0600000000001,30.0,2.0,547.0600000000001,0,1,VIP Big Spenders
17639,275,1,108.5,275.0,1.0,108.5,6,1,VIP Big Spenders
17640,86,1,621.66,86.0,1.0,621.66,1,1,VIP Big Spenders
17642,119,2,712.29,119.0,2.0,712.29,4,1,VIP Big Spenders
17643,372,1,101.55,368.0,1.0,101.55,6,1,VIP Big Spenders
17644,0,11,2895.64,0.0,11.0,2895.64,5,0,Loyal Frequent Buyers
17646,218,3,1008.39,218.0,3.0,1008.39,4,1,VIP Big Spenders
17647,64,1,133.06,64.0,1.0,133.06,9,1,VIP Big Spenders
17648,60,4,1797.5,60.0,4.0,1797.5,3,0,Loyal Frequent Buyers
17649,137,1,868.49,137.0,1.0,868.49,1,1,VIP Big Spenders
17650,20,1,166.08,20.0,1.0,166.08,9,1,VIP Big Spenders
17651,11,10,3945.0,11.0,10.0,3945.0,5,0,Loyal Frequent Buyers
17652,24,12,4867.72,24.0,12.0,4867.72,5,0,Loyal Frequent Buyers
17653,36,4,1207.56,36.0,4.0,1207.56,8,0,Loyal Frequent Buyers
17654,276,1,117.55,276.0,1.0,117.55,6,1,VIP Big Spenders
17655,10,7,2638.94,10.0,7.0,2638.94,2,0,Loyal Frequent Buyers
17656,72,5,1674.69,72.0,5.0,1674.69,3,0,Loyal Frequent Buyers
17658,25,2,595.42,25.0,2.0,595.42,0,1,VIP Big Spenders
17659,16,12,2999.46,16.0,12.0,2999.46,5,0,Loyal Frequent Buyers
17660,140,1,178.75,140.0,1.0,178.75,6,1,VIP Big Spenders
17663,25,7,1802.91,25.0,7.0,1802.91,3,0,Loyal Frequent Buyers
17664,18,2,604.64,18.0,2.0,604.64,0,0,Loyal Frequent Buyers
17666,3,2,728.16,3.0,2.0,728.16,0,0,Loyal Frequent Buyers
17667,65,5,2055.51,65.0,5.0,2055.51,3,0,Loyal Frequent Buyers
17668,0,2,347.75,0.0,2.0,347.75,0,0,Loyal Frequent Buyers
17669,42,7,3406.7200000000003,42.0,7.0,3406.7200000000003,3,0,Loyal Frequent Buyers
17670,227,1,205.7,227.0,1.0,205.7,7,1,VIP Big Spenders
17671,15,4,1572.71,15.0,4.0,1572.71,2,0,Loyal Frequent Buyers
17672,49,2,3178.17,49.0,2.0,3178.17,8,0,Loyal Frequent Buyers
17673,1,6,1594.97,1.0,6.0,1594.97,2,0,Loyal Frequent Buyers
17674,73,2,551.04,73.0,2.0,551.04,4,1,VIP Big Spenders
17675,0,31,20374.28,0.0,30.0,19780.487800000003,5,0,Loyal Frequent Buyers
17676,3,6,1371.18,3.0,6.0,1371.18,2,0,Loyal Frequent Buyers
17677,1,30,16345.38,1.0,30.0,16345.38,5,0,Loyal Frequent Buyers
17678,263,1,298.11,263.0,1.0,298.11,7,1,VIP Big Spenders
17679,52,2,1992.1100000000001,52.0,2.0,1992.1100000000001,8,0,Loyal Frequent Buyers
17680,23,1,184.4,23.0,1.0,184.4,9,1,VIP Big Spenders
17682,9,6,2474.33,9.0,6.0,2474.33,2,0,Loyal Frequent Buyers
17684,43,1,239.41,43.0,1.0,239.41,9,1,VIP Big Spenders
17685,16,7,3155.83,16.0,7.0,3155.83,2,0,Loyal Frequent Buyers
17686,6,7,5739.46,6.0,7.0,5739.46,5,0,Loyal Frequent Buyers
17690,29,15,4726.8,29.0,15.0,4726.8,5,0,Loyal Frequent Buyers
17691,357,2,290.40000000000003,357.0,2.0,290.40000000000003,7,1,VIP Big Spenders
17692,126,4,740.9399999999999,126.0,4.0,740.9399999999999,4,0,Loyal Frequent Buyers
17693,136,1,200.47,136.0,1.0,200.47,6,1,VIP Big Spenders
17694,141,1,283.12,141.0,1.0,283.12,7,1,VIP Big Spenders
17695,131,2,765.34,131.0,2.0,765.34,4,1,VIP Big Spenders
17696,37,8,2285.71,37.0,8.0,2285.71,3,0,Loyal Frequent Buyers
17697,235,1,338.95,235.0,1.0,338.95,7,1,VIP Big Spenders
17698,260,1,154.95,260.0,1.0,154.95,6,1,VIP Big Spenders
17700,16,4,2534.64,16.0,4.0,2534.64,2,0,Loyal Frequent Buyers
17701,252,1,417.95,252.0,1.0,417.95,7,1,VIP Big Spenders
17702,29,4,1824.37,29.0,4.0,1824.37,3,0,Loyal Frequent Buyers
17703,34,3,798.74,34.0,3.0,798.74,8,0,Loyal Frequent Buyers
17704,168,2,885.19,168.0,2.0,885.19,4,1,VIP Big Spenders
17705,2,9,1823.52,2.0,9.0,1823.52,2,0,Loyal Frequent Buyers
17706,3,17,10504.49,3.0,17.0,10504.49,5,0,Loyal Frequent Buyers
17707,184,2,152.4,184.0,2.0,152.4,6,1,VIP Big Spenders
17708,187,2,263.33,187.0,2.0,263.33,4,1,VIP Big Spenders
17709,169,1,137.45,169.0,1.0,137.45,6,1,VIP Big Spenders
17711,10,2,385.1,10.0,2.0,385.1,0,1,VIP Big Spenders
17712,44,1,522.91,44.0,1.0,522.91,1,1,VIP Big Spenders
17714,320,1,153.0,320.0,1.0,153.0,6,1,VIP Big Spenders
17715,200,1,326.4,200.0,1.0,326.4,7,1,VIP Big Spenders
17716,22,11,5655.99,22.0,11.0,5655.99,5,0,Loyal Frequent Buyers
17718,231,1,139.35,231.0,1.0,139.35,6,1,VIP Big Spenders
17719,37,15,5396.04,37.0,15.0,5396.04,3,0,Loyal Frequent Buyers
17720,25,4,1195.94,25.0,4.0,1195.94,8,0,Loyal Frequent Buyers
17722,95,4,2424.04,95.0,4.0,2424.04,3,0,Loyal Frequent Buyers
17723,126,6,3276.4000000000005,126.0,6.0,3276.4000000000005,3,0,Loyal Frequent Buyers
17724,70,3,1033.0,70.0,3.0,1033.0,8,0,Loyal Frequent Buyers
17725,15,11,3439.08,15.0,11.0,3439.08,5,0,Loyal Frequent Buyers
17727,14,1,1060.25,14.0,1.0,1060.25,1,1,VIP Big Spenders
17728,3,3,2876.01,3.0,3.0,2876.01,2,0,Loyal Frequent Buyers
17730,2,13,5298.4800000000005,2.0,13.0,5298.4800000000005,5,0,Loyal Frequent Buyers
17731,78,4,1240.11,78.0,4.0,1240.11,3,0,Loyal Frequent Buyers
17732,372,1,303.97,368.0,1.0,303.97,7,1,VIP Big Spenders
17733,38,2,692.19,38.0,2.0,692.19,8,1,VIP Big Spenders
17734,53,3,700.63,53.0,3.0,700.63,8,0,Loyal Frequent Buyers
17735,1,19,13110.02,1.0,19.0,13110.02,5,0,Loyal Frequent Buyers
17736,8,3,377.44,8.0,3.0,377.44,0,0,Loyal Frequent Buyers
17737,8,2,168.24,8.0,2.0,168.24,0,1,VIP Big Spenders
17738,18,4,1879.05,18.0,4.0,1879.05,2,0,Loyal Frequent Buyers
17739,11,7,2791.35,11.0,7.0,2791.35,2,0,Loyal Frequent Buyers
